merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_c12b6ae2fa,35,278,37,1.6578078,1.6578078,N,C,B,1.13,1.10280236,3,1.19,1.15761308,6,1.33,1.24659161,12,N,329,9,1.0
M_ID_870e58c296,3290,80,37,-0.01781104,-0.05747065,N,C,B,0.96,0.9799632,3,0.99,1.00008519,6,1.03,1.02534417,12,Y,30,17,3.0
M_ID_a12a7c7c95,8476,307,19,0.00201877,0.00201877,N,C,B,1.08,1.10629349,3,1.03,1.10900818,6,1.05,1.18945477,12,N,-1,15,1.0
M_ID_deb65eff12,44954,705,33,-0.01781104,-0.01781104,N,C,B,1.06,1.07624404,3,1.0,1.01078041,6,1.02,1.01431529,12,Y,25,7,3.0
M_ID_044db7e7ce,108444,705,33,0.04167839,-0.05747065,N,C,C,1.0,0.9967859,3,1.0,1.0005184,6,1.04,1.03335925,12,N,-1,21,5.0
M_ID_23c3919da4,1075,278,37,-0.03764084,-0.05747065,N,C,C,1.02,1.04468188,3,1.02,1.06313745,6,1.04,1.07932653,12,Y,88,16,1.0
M_ID_d57d5a5bf5,35,278,37,1.70738232,1.69746742,N,C,B,1.12,1.13512722,3,1.18,1.15628127,6,1.25,1.19775392,12,N,238,9,1.0
M_ID_5778c25e3d,713,690,1,-0.02772594,-0.05747065,N,C,B,1.04,1.03607378,3,1.1,1.05527434,6,1.24,1.1127451,12,N,274,9,1.0
M_ID_285d4f843c,35,278,37,1.40002029,1.37027557,N,C,B,0.99,1.04390522,3,1.02,1.07720054,6,1.02,1.06725276,12,N,226,16,1.0
M_ID_883c24d43a,4551,387,36,-0.04755575,-0.05747065,Y,C,C,1.0,1.01969365,3,1.06,1.15791393,6,0.84,0.9488512,12,Y,-1,-1,
M_ID_6be3b3217e,16785,307,19,-0.05747065,-0.05747065,N,C,C,0.78,0.97947304,3,0.63,0.89905025,6,0.52,0.85416667,12,N,173,9,1.0
M_ID_237a1bd5cf,35,705,33,1.429765,1.4198501,N,C,B,1.3,1.23933684,3,1.37,1.308606,6,1.45,1.37023141,12,N,124,24,2.0
M_ID_b7705ed70a,35,670,32,2.68895785,2.67904295,N,C,C,1.0,1.08249045,3,0.99,1.07589346,6,1.0,1.06269756,12,N,-1,9,1.0
M_ID_f7cf0665a4,35,705,33,1.05299863,1.04308373,N,C,B,1.04,1.06049501,3,0.99,1.02602507,6,0.92,0.96608552,12,N,285,9,1.0
M_ID_2196c56d89,5606,278,37,0.09125291,0.09125291,N,C,C,1.01,1.00722362,3,1.18,1.14965452,6,1.23,1.19587895,12,Y,158,15,1.0
M_ID_cf47b05e29,2382,884,27,-0.04755575,-0.05747065,N,C,C,1.06,1.01547117,3,0.98,1.0141526,6,1.1,1.1411744,12,N,314,9,1.0
M_ID_831c0c89d8,35,178,29,3.41274587,3.40283097,N,C,B,1.14,1.17486057,3,1.29,1.27752467,6,1.37,1.3407506,12,Y,87,11,3.0
M_ID_4ef7dfbfec,52553,557,29,-0.03764084,-0.04755575,N,C,C,0.95,0.95827251,3,0.94,0.94701946,6,0.94,0.94565085,12,Y,69,9,1.0
M_ID_a986c39b4b,74264,302,22,-0.05747065,-0.05747065,Y,C,B,0.99,1.01788079,3,0.8,0.83612031,6,0.49,0.51470199,10,Y,-1,-1,
M_ID_3ccd825668,35,80,37,1.76687175,1.75695684,N,C,B,1.04,1.04243306,3,1.07,1.07287932,6,1.1,1.08837198,12,N,261,9,1.0
M_ID_c7c4cf7fd2,91816,278,37,0.01193368,0.01193368,N,C,B,1.15,1.11802311,3,1.17,1.11453979,6,1.16,1.11493935,12,Y,17,22,4.0
M_ID_331b7a704b,4949,80,37,-0.03764084,-0.05747065,N,C,C,0.98,0.98977879,3,0.95,0.95781846,6,0.93,0.94515637,12,Y,17,22,4.0
M_ID_73a4ec92af,35,884,27,1.46942462,1.4198501,N,C,C,0.93,1.02261307,3,0.9,1.04506793,6,1.0,1.14889898,12,N,347,20,5.0
M_ID_98609177dd,35,434,32,2.15355302,2.15355302,Y,C,D,1.43,1.19694073,3,1.45,1.26485022,6,1.49,1.23460624,12,Y,-1,-1,
M_ID_64a137a1f3,71504,210,35,-0.04755575,-0.04755575,Y,C,C,0.96,0.97314376,3,1.03,0.98096367,6,0.81,0.75067141,12,Y,-1,-1,
M_ID_e00bbde9c3,35,412,18,1.77678665,1.77678665,N,C,C,1.13,1.08742821,3,1.12,1.08066369,6,1.11,1.04924058,12,N,-1,23,2.0
M_ID_5d35213cbf,35,705,33,1.40002029,1.40002029,N,C,B,1.04,1.0231223,3,1.06,1.02026458,6,1.11,1.03379723,12,N,299,9,1.0
M_ID_d2464449dd,2382,884,27,-0.04755575,-0.05747065,N,C,C,1.12,1.01604188,3,1.1,1.00683891,6,1.24,1.17878251,12,Y,4,10,2.0
M_ID_27b08029ff,29529,690,1,-0.04755575,-0.04755575,Y,C,C,0.89,0.91607284,3,1.11,1.05205859,6,1.13,1.08155186,12,Y,-1,-1,
M_ID_f7fa52c7b3,58601,705,33,-0.03764084,-0.04755575,N,C,B,1.04,0.99636175,3,1.07,0.99159737,6,1.01,0.93641719,12,N,74,15,1.0
M_ID_98e9743826,7221,454,39,0.01193368,-0.04755575,N,C,B,0.94,0.94498892,3,0.95,0.9954206,6,0.91,0.98521176,12,N,213,9,1.0
M_ID_3fa5aec556,926,705,33,-0.05747065,-0.05747065,N,C,C,1.12,1.03731559,3,1.11,1.05741973,6,1.17,1.09331308,12,N,337,20,5.0
M_ID_fee20d5e74,35,414,29,1.82636117,1.80653137,N,C,B,1.07,1.04513178,3,1.12,1.09132869,6,1.14,1.13053569,12,N,-1,4,4.0
M_ID_e8660917e2,82650,705,33,-0.03764084,-0.05747065,N,C,B,1.02,1.01073119,3,0.99,0.98303673,6,1.01,0.97992068,12,Y,69,9,1.0
M_ID_febd95182f,35,278,37,1.05299863,1.05299863,N,C,B,1.16,1.1535161,3,1.21,1.1884849,6,1.25,1.22546721,12,N,124,24,2.0
M_ID_e25661a63c,68791,623,4,-0.05747065,-0.05747065,Y,C,C,0.94,0.98421616,3,0.92,0.93017657,6,0.92,0.90308989,12,Y,-1,-1,
M_ID_0043132ca5,16018,557,29,-0.05747065,-0.05747065,Y,C,C,1.02,1.01880257,3,0.96,0.99233053,6,0.91,0.95847765,12,Y,-1,-1,
M_ID_ace7491f67,35,332,2,2.18329773,2.1238083,N,C,C,1.06,1.07328722,3,1.04,1.09295125,6,1.05,1.10074713,12,N,21,9,1.0
M_ID_cd62c2c781,7854,80,37,0.289551,0.20031686,N,C,B,1.16,1.14467886,3,1.26,1.24473285,6,1.29,1.25591709,12,Y,158,15,1.0
M_ID_f8c5da00b1,35,68,27,1.97508474,1.93542512,N,C,C,1.02,1.05637844,3,1.01,1.09224046,6,1.1,1.14394519,12,N,274,9,1.0
M_ID_8e79577498,6550,705,33,-0.05747065,-0.05747065,N,C,C,1.02,0.99803864,3,1.01,0.95616358,6,1.01,0.91266339,7,N,294,9,1.0
M_ID_c0bb99b6f2,6447,307,19,-0.02772594,-0.05747065,N,C,C,0.98,1.01914494,3,1.08,1.13272257,6,0.99,1.05720258,12,N,-1,20,5.0
M_ID_5e1bcde78f,35,884,27,1.93542512,1.90568041,N,C,C,1.01,1.04495074,3,1.02,1.05415298,6,1.15,1.17253119,12,N,314,9,1.0
M_ID_0d44372ba0,35,842,37,1.46942462,1.46942462,N,C,B,1.25,1.17241895,3,1.29,1.16409433,6,1.39,1.23478834,12,Y,4,10,2.0
M_ID_4d2b3037b2,35,60,13,1.34053086,1.34053086,N,C,C,1.07,1.0393051,3,1.09,1.07997828,6,1.08,1.11777059,12,Y,143,5,5.0
M_ID_67ba7f527a,2753,307,19,-0.03764084,-0.03764084,N,C,D,0.44,0.55555556,3,0.44,1.41007194,6,1.38,4.24740208,12,N,-1,13,4.0
M_ID_2e0ff5545a,1348,80,37,0.00201877,-0.04755575,N,C,B,1.04,1.0485744,3,1.05,1.06499932,6,1.12,1.12411323,12,N,116,9,1.0
M_ID_114da648c1,44140,518,27,-0.01781104,-0.05747065,N,C,B,0.9,0.89405624,3,1.1,0.98866558,6,1.18,1.01041261,12,Y,4,10,2.0
M_ID_5ddff31458,16338,267,31,-0.05747065,-0.05747065,Y,C,D,0.85,0.96825397,3,0.77,0.92010582,6,0.68,0.91481481,12,Y,-1,-1,
M_ID_54eab658f4,3089,307,19,0.08133801,0.0714231,N,C,B,1.3,1.2455737,3,1.6,1.48800491,6,1.53,1.50611252,12,N,98,9,1.0
M_ID_6d21dbc98b,105,705,33,-0.05747065,-0.05747065,N,C,B,1.0,1.00133191,3,0.98,0.98126443,6,0.93,0.94849938,12,N,231,9,1.0
M_ID_95f9d2ebbc,66961,273,20,0.01193368,-0.05747065,N,C,D,0.89,0.94220846,3,0.86,0.98090815,6,0.84,0.9244066,12,Y,137,19,3.0
M_ID_6068cc0f2e,10963,195,34,-0.05747065,-0.05747065,N,C,C,0.9,0.92175439,3,1.06,0.97754386,6,1.0,0.99285088,12,Y,69,9,1.0
M_ID_bdbde4c036,4314,491,3,-0.05747065,-0.05747065,Y,C,D,1.06,1.07447775,3,0.96,1.02997275,6,0.9,1.044505,12,Y,-1,-1,
M_ID_9a06a8cf31,35,637,37,1.91559531,1.8957655,N,C,B,1.15,1.25987025,3,1.19,1.3413157,6,1.21,1.44677123,12,Y,17,22,4.0
M_ID_388f9a79de,5275,690,1,0.0615082,-0.05747065,N,C,C,1.15,1.16119048,3,1.34,1.32238095,6,1.45,1.45318027,12,N,169,20,5.0
M_ID_3defa28f68,21531,705,33,-0.03764084,-0.03764084,N,C,B,1.06,1.05371357,3,1.32,1.21044494,6,1.34,1.19343755,12,N,-1,9,1.0
M_ID_540344039a,3290,80,37,-0.01781104,-0.05747065,N,C,B,0.97,0.98499258,3,0.98,0.97128356,6,0.95,0.93499595,12,N,-1,-1,
M_ID_2857277b5c,15641,367,16,0.25980629,0.20031686,N,C,B,1.13,1.09519868,3,1.19,1.15992918,6,1.13,1.10453667,12,N,-1,15,1.0
M_ID_7bc00f670b,78386,307,19,0.00201877,-0.02772594,N,C,C,0.96,1.07773799,3,0.9,1.03588481,6,0.82,1.00589376,12,N,-1,13,4.0
M_ID_96e6a85df9,69492,367,16,0.14082743,-0.05747065,N,C,B,1.08,1.06567701,3,1.1,1.08567701,6,1.11,1.1031309,12,Y,87,11,3.0
M_ID_dc3527ed79,35,222,21,1.22155201,1.2116371,N,C,C,1.18,1.19084821,3,1.17,1.22048611,6,1.21,1.23174109,12,N,-1,10,2.0
M_ID_d02cdc38a4,35,560,34,1.32070105,1.27112653,N,C,B,1.01,1.03508469,3,1.02,1.03209125,6,1.02,1.04353705,12,Y,251,8,3.0
M_ID_421b646b94,2382,884,27,-0.03764084,-0.05747065,N,C,C,1.12,1.05600479,3,1.08,1.05645403,6,1.24,1.22506739,12,N,51,16,1.0
M_ID_ccbb3373f1,35,108,34,1.76687175,1.75695684,N,C,B,0.97,0.99903322,3,1.04,1.05021407,6,1.03,1.03888559,12,N,-1,7,3.0
M_ID_b1eb99fad9,35,842,37,1.11248806,1.11248806,N,C,B,1.18,1.12544634,3,1.26,1.15836935,6,1.29,1.17731305,12,Y,161,3,3.0
M_ID_600d483b22,3290,80,37,0.00201877,-0.04755575,N,C,B,0.97,0.98565686,3,1.02,1.04701721,6,1.14,1.15807204,12,N,51,16,1.0
M_ID_222d02e58c,35,840,20,1.69746742,1.67763761,N,C,C,1.13,1.09940147,3,1.26,1.18148711,6,1.34,1.26777348,12,Y,88,16,1.0
M_ID_af228c012b,321,705,33,-0.00789613,-0.05747065,N,C,C,1.05,0.99038021,3,1.05,0.99778592,6,1.0,0.98366163,12,N,-1,17,3.0
M_ID_f0702719df,3290,80,37,0.02184858,-0.03764084,N,C,B,1.01,0.9978675,3,1.07,1.06266102,6,1.09,1.07632777,12,N,8,12,1.0
M_ID_6dd2af5973,72047,705,33,-0.03764084,-0.03764084,N,C,B,0.98,0.99259585,3,0.98,0.98218606,6,1.02,1.00557144,12,N,248,15,1.0
M_ID_4f45b7463a,35,80,37,1.93542512,1.92551022,N,C,B,1.33,1.25166328,3,1.86,1.54786861,6,1.83,1.53803484,12,N,98,9,1.0
M_ID_8ca2cfa972,6241,432,27,0.00201877,-0.05747065,N,C,C,0.95,1.00074655,3,0.95,1.0289287,6,1.09,1.14144737,12,N,268,21,5.0
M_ID_3e6438556b,12052,307,19,0.10116782,0.10116782,N,C,B,1.07,1.10087489,3,1.04,1.1212161,6,1.03,1.15034996,12,N,-1,9,1.0
M_ID_3315526088,661,367,16,0.00201877,-0.05747065,N,C,C,1.0,1.01035197,3,0.98,0.98352687,6,0.96,0.9689666,12,N,168,9,1.0
M_ID_8f43793c9f,35,560,34,1.56857366,1.56857366,N,C,A,1.21,1.18509747,3,1.28,1.21490658,6,1.35,1.27243726,12,N,-1,5,5.0
M_ID_893c6df8ab,35,434,32,1.34053086,1.31078615,N,C,D,1.02,1.20701058,3,1.1,1.23819444,6,1.18,1.34521362,12,N,289,5,5.0
M_ID_2ce050558e,35,332,2,2.09406359,2.08414869,N,C,C,1.1,1.11321721,3,1.14,1.1401127,6,1.16,1.19871642,12,N,283,9,1.0
M_ID_74cccb4812,95383,307,19,0.03176349,-0.05747065,N,C,B,0.94,0.99053363,3,0.94,1.01650331,6,0.95,1.0341585,12,N,-1,21,5.0
M_ID_6e604cd87a,3082,248,8,0.09125291,0.09125291,N,C,C,0.98,0.98706643,3,0.95,0.94691358,6,0.93,0.91431511,12,Y,87,11,3.0
M_ID_9f1f78b977,35,180,20,2.67904295,2.67904295,N,C,C,1.12,1.08722081,3,1.14,1.11638394,6,1.14,1.08308658,12,N,-1,9,1.0
M_ID_8251648d9d,35,45,18,1.49916933,1.48925443,N,C,C,1.03,1.09107807,3,1.01,1.10997522,6,1.01,1.1117966,12,N,238,9,1.0
M_ID_87759e901b,61567,278,37,0.03176349,0.03176349,N,C,C,1.06,0.99671382,3,1.02,0.98899843,6,1.11,1.07283183,12,Y,17,22,4.0
M_ID_8369fb0b80,35,278,37,1.97508474,1.96516984,N,C,B,1.23,1.17651159,3,1.46,1.30394087,6,1.51,1.33572872,12,N,303,15,1.0
M_ID_5341b3dd8f,176,307,19,-0.05747065,-0.05747065,N,C,C,0.95,0.97076249,3,0.99,0.99162803,6,0.99,1.03983127,12,N,231,9,1.0
M_ID_2037b423c0,3363,705,33,-0.05747065,-0.05747065,N,C,C,0.99,1.00905018,3,0.96,0.99556452,6,0.94,0.98158602,12,N,189,9,1.0
M_ID_a146a20231,10151,307,19,-0.02772594,-0.02772594,N,C,C,0.98,1.0663476,3,1.01,1.09360923,6,0.93,1.02231137,12,N,-1,4,4.0
M_ID_758e738226,29262,307,19,-0.04755575,-0.04755575,N,C,C,0.97,1.04892206,3,1.07,1.09259259,6,0.98,1.06536761,12,N,-1,13,4.0
M_ID_845a209659,70030,307,19,0.00201877,-0.01781104,N,C,B,1.17,1.13434556,3,1.16,1.18460613,6,1.18,1.22232662,12,Y,277,13,4.0
M_ID_3df2be2eea,35,222,21,1.04308373,1.03316883,N,C,C,0.99,1.05203083,3,1.04,1.07344105,6,1.17,1.13644893,12,N,299,9,1.0
M_ID_9ba14ce156,35,68,27,2.45100015,2.43117034,N,C,C,1.06,1.08034791,3,1.11,1.09023977,6,1.34,1.26061257,12,N,90,15,1.0
M_ID_1d6f8664af,35,68,27,2.1238083,2.03457417,N,C,C,0.98,0.98969996,3,0.95,0.99566353,6,1.04,1.06828439,12,N,187,15,1.0
M_ID_1e42d23baf,824,884,27,0.01193368,-0.05747065,N,C,C,0.91,0.94055274,3,0.92,0.98527919,6,1.5,1.31553864,12,Y,25,7,3.0
M_ID_f8e0948dbc,35,278,37,0.91418997,0.91418997,N,C,B,1.07,1.13258558,3,1.09,1.13473727,6,1.08,1.09318007,12,N,157,13,4.0
M_ID_be0760bb25,35,298,10,2.13372321,2.1039785,N,C,C,1.04,1.08042839,3,1.01,1.08063139,6,0.96,1.01684154,12,N,-1,-1,
M_ID_29dc922605,782,367,16,0.0714231,-0.05747065,N,C,B,0.99,1.0001448,3,0.97,0.9659861,6,0.99,0.99127208,12,Y,1,12,1.0
M_ID_89537da13f,34076,307,19,-0.01781104,-0.01781104,N,C,B,1.06,1.13971316,3,1.04,1.18401747,6,1.0,1.25465711,12,Y,88,16,1.0
M_ID_036eef0b92,620,367,16,0.03176349,-0.05747065,N,C,B,1.04,1.05390282,3,1.03,1.05156538,6,0.99,1.03096857,12,N,340,9,1.0
M_ID_579bf0919f,16172,309,21,-0.04755575,-0.05747065,N,C,C,1.13,1.12206573,3,1.11,1.15794769,6,1.14,1.23516097,12,Y,88,16,1.0
M_ID_a1deec6788,55838,307,19,-0.03764084,-0.04755575,N,C,C,0.89,0.99203888,3,0.88,1.00661704,6,0.82,0.95295699,12,N,71,16,1.0
M_ID_9a67369473,35,68,27,1.98499964,1.98499964,N,C,C,1.02,1.03149815,3,0.99,1.02006353,6,1.03,1.07371148,12,N,117,9,1.0
M_ID_06b32c3409,2761,690,1,-0.05747065,-0.05747065,N,C,C,1.01,1.00529865,3,1.0,1.04792871,6,0.99,1.05172206,12,N,297,9,1.0
M_ID_6b66fe4995,9558,278,37,0.04167839,0.04167839,N,C,B,0.98,0.98809708,3,1.0,1.00208688,6,1.01,1.01929716,12,Y,137,19,3.0
M_ID_3eaed37db6,51728,705,33,-0.04755575,-0.04755575,N,C,B,1.02,1.01178912,3,0.99,0.98908261,6,0.94,0.92154421,12,N,156,7,3.0
M_ID_4719e4069c,35,80,37,2.13372321,2.13372321,N,C,B,1.02,1.05303266,3,1.03,1.02577505,6,1.01,1.02262396,12,N,278,5,5.0
M_ID_9e127ab516,1348,80,37,0.01193368,-0.04755575,N,C,B,0.95,0.97421907,3,0.98,1.01300414,6,1.03,1.06323603,12,N,213,9,1.0
M_ID_1200abde43,6387,307,19,0.03176349,0.03176349,N,C,B,1.36,1.3243007,3,1.4,1.4340035,6,1.37,1.49358974,12,N,291,9,1.0
M_ID_5599db033e,16018,557,29,-0.01781104,-0.05747065,N,C,C,0.95,0.9854561,3,0.95,0.99705914,6,0.91,0.96527109,12,N,233,9,1.0
M_ID_622d7f1224,35,278,37,1.50908423,1.50908423,N,C,B,1.16,1.18134307,3,1.18,1.19281691,6,1.21,1.20787579,12,N,295,9,1.0
M_ID_801e53f859,176,705,33,-0.05747065,-0.05747065,N,C,B,0.93,0.94975137,3,1.0,0.99956381,6,1.67,1.10165314,12,N,223,21,5.0
M_ID_5ccadef8f3,16785,307,19,-0.02772594,-0.02772594,N,C,C,0.9,0.96882762,3,0.96,1.02018132,6,0.88,0.94749752,12,N,-1,15,1.0
M_ID_f7f290bbb9,64059,705,33,-0.04755575,-0.05747065,N,C,B,1.0,1.02688909,3,1.0,1.02963132,6,1.06,1.04366893,12,Y,69,9,1.0
M_ID_80bbf8e0da,4551,387,36,-0.03764084,-0.05747065,N,C,C,0.97,1.02939157,3,1.3,1.3136245,6,1.11,1.18500206,12,N,233,9,1.0
M_ID_3aaa7530a5,782,367,16,-0.00789613,-0.05747065,N,C,C,0.98,1.01098112,3,0.96,0.99681856,6,0.92,0.94714696,12,N,-1,1,3.0
M_ID_b8d9244f5c,35,793,38,1.67763761,1.63797799,N,C,C,1.09,1.12273476,3,1.1,1.14460919,6,1.15,1.21100023,12,Y,143,5,5.0
M_ID_e5bfde4097,3290,80,37,-0.00789613,-0.05747065,N,C,B,0.98,1.0299721,3,1.01,1.06690141,6,1.03,1.08871709,12,Y,277,13,4.0
M_ID_0e9a5e584e,35,427,27,3.51189491,3.4821502,N,C,C,0.98,0.98874398,3,0.96,0.96887906,6,0.98,1.00358149,12,N,-1,16,1.0
M_ID_091c1a1a77,325,884,27,-0.03764084,-0.05747065,N,C,C,0.88,0.8734255,3,0.93,0.87941628,6,1.11,0.95483871,12,Y,161,3,3.0
M_ID_08b7605111,35,842,37,1.8759357,1.8759357,N,C,B,1.27,1.18231255,3,1.53,1.31859072,6,1.55,1.33347357,12,N,8,12,1.0
M_ID_fb5f30b464,33259,506,30,-0.05747065,-0.05747065,N,C,B,0.97,0.95828048,3,0.98,0.93826638,6,0.95,0.89735729,12,N,283,9,1.0
M_ID_c38c50d563,107142,307,19,-0.04755575,-0.04755575,N,C,C,0.85,0.99428697,3,0.86,1.02351132,6,0.91,1.01241485,12,N,-1,9,1.0
M_ID_32e5443390,35,215,21,1.10257316,1.10257316,Y,C,D,1.38,1.20905285,3,1.44,1.28757195,6,1.42,1.31705109,12,Y,-1,-1,
M_ID_d7a7991295,35,842,37,2.17338283,2.16346792,N,C,B,1.07,1.11106592,3,1.13,1.17021071,6,1.18,1.21558992,12,N,60,16,1.0
M_ID_d4cafe7417,661,367,16,-0.00789613,-0.05747065,N,C,C,1.0,0.99558916,3,0.95,0.94950041,6,0.9,0.91592403,12,N,189,9,1.0
M_ID_998901eb19,72540,560,34,-0.02772594,-0.02772594,N,B,B,0.96,0.99137308,3,0.93,0.95526197,6,0.92,0.93913731,12,Y,87,11,3.0
M_ID_0e872f9fab,13635,181,7,-0.04755575,-0.04755575,Y,B,C,1.05,1.04424624,3,1.07,1.06759356,6,0.92,0.92278769,12,Y,-1,-1,
M_ID_03e0977e30,5368,690,1,-0.01781104,-0.05747065,N,B,B,0.97,0.96490152,3,1.06,1.03373543,6,1.13,1.06530703,12,Y,87,11,3.0
M_ID_b305df8b60,17919,278,37,0.01193368,-0.01781104,N,B,B,1.01,1.02099617,3,1.04,1.03637292,6,1.04,1.03796935,12,Y,137,19,3.0
M_ID_0b8c40f1dc,7854,80,37,0.30938081,-0.01781104,N,B,B,1.07,1.07715104,3,1.1,1.08337729,6,1.15,1.12645837,12,Y,87,11,3.0
M_ID_91fb2c5e57,321,437,15,-0.05747065,-0.05747065,N,B,C,0.93,0.97964847,3,1.0,1.00971323,6,1.16,1.12866173,12,N,60,16,1.0
M_ID_581f3fba41,782,367,16,0.01193368,-0.05747065,N,B,B,1.01,1.02126372,3,1.0,1.01293984,6,1.04,1.05828604,12,N,51,16,1.0
M_ID_44de25b7ac,2382,884,27,-0.04755575,-0.05747065,N,B,C,1.03,0.94217024,3,0.95,0.94062703,6,1.03,1.09328298,12,N,116,9,1.0
M_ID_b54d0ee004,713,690,1,-0.01781104,-0.05747065,N,B,B,1.09,1.01817497,3,1.17,1.08813249,6,1.3,1.13312631,12,N,289,5,5.0
M_ID_d7ce2f70fc,35,63,27,1.86602079,1.77678665,N,B,C,1.11,1.05410247,3,1.12,1.08336319,6,1.2,1.17899473,12,Y,87,11,3.0
M_ID_53f158420f,27641,705,33,-0.05747065,-0.05747065,N,B,C,1.03,1.00269687,3,1.07,1.0451726,6,1.09,1.04708288,12,N,135,7,3.0
M_ID_eefcc13882,3089,451,7,-0.04755575,-0.05747065,N,B,B,0.97,1.01777778,3,0.96,1.04486111,6,0.88,1.00145833,12,N,-1,9,1.0
M_ID_6106184a7f,35,497,27,2.85751123,2.85751123,N,B,C,1.14,1.09602232,3,1.17,1.14405148,6,1.25,1.23383569,12,Y,88,16,1.0
M_ID_3e5f618659,35,40,21,0.92410488,0.90427507,N,B,C,1.01,0.96693434,3,0.95,0.94962998,6,0.92,0.93435202,12,N,-1,13,4.0
M_ID_69260d7511,70030,307,19,-0.05747065,-0.05747065,N,B,B,1.11,1.13813345,3,1.13,1.19211621,6,1.12,1.22308292,12,N,157,13,4.0
M_ID_26fbcac46a,8179,307,19,-0.05747065,-0.05747065,N,B,C,1.0,1.03520554,3,1.05,1.06227106,6,1.07,1.05977818,12,N,275,15,1.0
M_ID_2a48aeb9a0,321,705,33,-0.04755575,-0.05747065,N,B,C,1.09,1.08646967,3,1.23,1.17760498,6,1.32,1.23750648,12,N,117,9,1.0
M_ID_0d93dd5d33,71888,683,34,-0.03764084,-0.04755575,N,B,C,0.92,0.91630002,3,0.87,0.86261261,6,0.87,0.84535408,12,Y,4,10,2.0
M_ID_1ef63bc0de,2816,834,27,-0.04755575,-0.05747065,N,B,C,0.82,0.82774209,3,0.79,0.81501309,6,0.86,0.89263621,12,Y,76,2,3.0
M_ID_1e3eeb7568,18276,705,33,-0.03764084,-0.05747065,N,B,B,0.99,1.02081097,3,1.04,1.03732856,6,1.07,1.0509839,12,Y,87,11,3.0
M_ID_4770aed60e,35,367,16,1.02325392,1.01333902,N,B,B,1.1,1.0751545,3,1.1,1.08693939,6,1.11,1.10852629,12,N,117,9,1.0
M_ID_55716fd1e5,110463,307,19,-0.05747065,-0.05747065,N,B,B,1.07,1.09567162,3,0.94,1.00890433,6,0.9,0.96851541,12,N,-1,13,4.0
M_ID_cfec45fad8,28568,506,30,-0.01781104,-0.04755575,N,B,B,0.95,1.01628854,3,0.98,1.04899489,6,1.04,1.10896193,12,N,289,5,5.0
M_ID_33a9f8bbc2,35,683,34,2.42125544,2.41134053,N,B,B,1.19,1.16793893,3,1.39,1.34404542,6,1.35,1.3017234,12,N,159,9,1.0
M_ID_7493fba718,35,130,41,4.40423631,4.37449159,N,B,C,0.98,1.06046646,3,1.02,1.09550821,6,1.05,1.12873665,12,N,8,12,1.0
M_ID_526533010a,9004,40,21,-0.05747065,-0.05747065,N,B,C,0.81,0.82299618,3,0.5,0.49538804,6,0.37,0.33711037,12,Y,200,18,2.0
M_ID_57128e4ec7,2816,834,27,-0.04755575,-0.05747065,N,B,C,0.85,0.89780836,3,0.86,0.94189602,6,0.88,0.97553517,12,Y,161,3,3.0
M_ID_8380724d95,35,748,29,1.93542512,1.93542512,N,B,C,1.01,0.98004202,3,1.05,1.02741597,6,1.04,1.02593982,12,N,-1,20,5.0
M_ID_6ad515160d,35,506,30,2.70878766,2.67904295,N,B,B,1.04,1.07675182,3,1.08,1.09569174,6,1.14,1.13861623,12,Y,4,10,2.0
M_ID_7a0c293c98,35,842,37,1.74704194,1.74704194,N,B,B,1.22,1.23272102,3,1.35,1.33493751,6,1.39,1.36226107,12,Y,1,12,1.0
M_ID_5aa00792b3,19170,834,27,-0.05747065,-0.05747065,N,B,C,0.82,0.86959987,3,0.72,0.79340029,6,0.81,0.90204049,12,Y,69,9,1.0
M_ID_c5264af8f9,35,419,1,1.77678665,1.75695684,N,B,B,1.01,0.99672721,3,1.06,1.05413189,6,1.08,1.06143404,12,N,-1,13,4.0
M_ID_3c3cf466f2,32748,367,16,0.00201877,-0.05747065,N,B,B,1.03,1.07289818,3,0.95,0.99628607,6,0.91,0.9448991,12,N,42,19,3.0
M_ID_6c7e82f591,35,171,34,2.00482945,2.00482945,N,B,B,0.99,1.04524561,3,1.0,1.0565054,6,1.11,1.1293495,12,Y,158,15,1.0
M_ID_faeb18eed4,35,506,30,2.07423378,2.01474436,N,B,B,1.05,1.03251843,3,1.07,1.03125728,6,1.1,1.04327508,12,Y,25,7,3.0
M_ID_41e4fd58f8,19430,705,33,-0.04755575,-0.05747065,N,B,C,0.97,0.93523451,3,0.97,0.92875797,6,1.01,0.94528883,12,N,-1,9,1.0
M_ID_7fb374083a,16679,422,27,0.0714231,-0.03764084,N,B,C,0.91,1.12002056,3,0.79,1.12888718,6,0.85,1.31384391,12,Y,143,5,5.0
M_ID_15297513fa,35,560,34,1.02325392,1.00342411,N,B,A,1.03,1.04141615,3,1.02,1.02797463,6,1.06,1.05730403,12,N,210,16,1.0
M_ID_4f80c2d26e,48,179,8,6.76398354,-0.05747065,N,B,B,1.0,0.99930041,3,0.99,1.00995473,6,1.0,1.02267061,12,N,-1,16,1.0
