authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_1cd2ae5b33,19,N,0,A,842,M_ID_97f0959810,-6,-0.72436803,2017-06-14 13:06:45,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,683,M_ID_7c5e93af2f,-4,-0.66876993,2017-08-06 09:25:01,1.0,9,34
Y,C_ID_1cd2ae5b33,117,N,0,A,705,M_ID_2a48aeb9a0,-11,-0.54867805,2017-01-21 12:11:26,1.0,9,33
Y,C_ID_1cd2ae5b33,19,N,0,A,842,M_ID_97f0959810,-4,-0.72587068,2017-08-30 13:50:51,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,705,M_ID_4d40e24f79,0,-0.69117446,2017-12-21 13:08:34,1.0,9,33
Y,C_ID_1cd2ae5b33,19,N,0,A,842,M_ID_97f0959810,-6,-0.72587068,2017-06-16 13:42:36,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,307,M_ID_3ac5e0e152,-4,-0.58612412,2017-08-01 09:28:25,1.0,9,19
Y,C_ID_1cd2ae5b33,117,N,0,A,19,M_ID_9fee3d6d9a,-7,-0.54404989,2017-05-03 14:55:06,1.0,9,36
Y,C_ID_1cd2ae5b33,19,N,0,A,278,M_ID_d855771cd9,-4,-0.71940928,2017-08-24 12:40:28,1.0,9,37
Y,C_ID_1cd2ae5b33,117,N,0,A,840,M_ID_ed9f41f1d7,-4,-0.70934152,2017-08-17 13:49:13,1.0,9,20
Y,C_ID_1cd2ae5b33,117,N,0,A,367,M_ID_d34367f195,-7,-0.72439808,2017-05-11 15:48:54,1.0,9,16
Y,C_ID_1cd2ae5b33,19,N,0,A,309,M_ID_94ef8dda18,0,-0.51099156,2017-12-08 11:35:00,1.0,9,21
Y,C_ID_1cd2ae5b33,117,N,0,A,705,M_ID_2a48aeb9a0,-6,-0.56658965,2017-06-03 12:37:29,1.0,9,33
Y,C_ID_1cd2ae5b33,19,N,0,A,705,M_ID_5dd034670f,-7,-0.65766534,2017-05-20 17:43:20,1.0,9,33
Y,C_ID_1cd2ae5b33,19,N,0,A,367,M_ID_5ca6e9e330,-9,-0.58200685,2017-03-07 20:42:58,1.0,9,16
Y,C_ID_1cd2ae5b33,117,N,0,A,705,M_ID_aaa2f1a5ce,-11,-0.70807929,2017-01-25 12:28:29,1.0,9,33
N,C_ID_1cd2ae5b33,19,N,1,B,80,M_ID_98b342c0e3,0,-0.65825138,2017-12-20 19:35:29,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,705,M_ID_4d40e24f79,-6,-0.5889491,2017-06-18 11:54:27,1.0,9,33
Y,C_ID_1cd2ae5b33,19,N,0,A,705,M_ID_4d40e24f79,-6,-0.68379645,2017-06-25 11:52:00,1.0,9,33
Y,C_ID_1cd2ae5b33,117,N,0,A,307,M_ID_5d0d50af71,-4,-0.47341025,2017-08-09 18:22:10,1.0,9,19
Y,C_ID_1cd2ae5b33,117,N,0,A,68,M_ID_9a67369473,-4,-0.70197853,2017-08-04 14:50:13,1.0,9,27
Y,C_ID_1cd2ae5b33,19,N,0,A,80,M_ID_98b342c0e3,-4,-0.68680175,2017-08-18 20:28:22,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,307,M_ID_c80073000e,-4,-0.67177524,2017-08-24 17:16:56,1.0,9,19
Y,C_ID_1cd2ae5b33,117,N,0,A,278,M_ID_498e5dc300,-4,-0.71835742,2017-08-16 12:51:04,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,705,M_ID_4d40e24f79,-6,-0.59952777,2017-06-25 09:25:39,1.0,9,33
N,C_ID_1cd2ae5b33,19,N,1,B,373,M_ID_92e7fbbd9b,-6,-0.12781551,2017-06-28 10:11:51,1.0,9,18
Y,C_ID_1cd2ae5b33,19,N,0,A,842,M_ID_97f0959810,-4,-0.72587068,2017-08-03 12:58:51,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,80,M_ID_98b342c0e3,-4,-0.69882296,2017-08-23 19:11:49,1.0,9,37
N,C_ID_1cd2ae5b33,19,N,0,A,222,M_ID_9cc24a6bf0,-5,-0.71910875,2017-07-31 09:57:56,1.0,9,21
Y,C_ID_1cd2ae5b33,19,N,0,A,222,M_ID_9cc24a6bf0,-5,-0.71910875,2017-07-31 09:58:32,1.0,9,21
Y,C_ID_1cd2ae5b33,19,N,0,A,842,M_ID_97f0959810,-4,-0.72587068,2017-08-01 13:39:17,1.0,9,37
N,C_ID_1cd2ae5b33,19,N,1,B,683,M_ID_7c5e93af2f,-6,-0.71835742,2017-06-04 12:40:28,1.0,9,34
Y,C_ID_1cd2ae5b33,19,N,0,A,222,M_ID_9cc24a6bf0,-11,-0.36373174,2017-01-23 09:11:06,1.0,9,21
Y,C_ID_1cd2ae5b33,117,N,0,A,705,M_ID_2a48aeb9a0,-6,-0.56081947,2017-06-23 17:55:08,1.0,9,33
N,C_ID_1cd2ae5b33,117,N,0,A,614,M_ID_f8d32c36ce,0,-0.68845466,2017-12-06 12:13:48,1.0,9,29
Y,C_ID_1cd2ae5b33,117,N,0,A,278,M_ID_498e5dc300,-4,-0.71835742,2017-08-25 13:24:38,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,842,M_ID_97f0959810,-7,-0.72587068,2017-05-10 13:24:01,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,705,M_ID_4d40e24f79,-11,-0.56027852,2017-01-21 18:10:16,1.0,9,33
Y,C_ID_1cd2ae5b33,19,N,0,A,80,M_ID_98b342c0e3,-7,-0.67402921,2017-05-19 19:54:34,1.0,9,37
Y,C_ID_1cd2ae5b33,19,N,0,A,683,M_ID_7c5e93af2f,-6,-0.71835742,2017-06-04 12:41:14,1.0,9,34
N,C_ID_1cd2ae5b33,19,N,0,A,367,M_ID_5ca6e9e330,-9,-0.58200685,2017-03-07 20:42:14,1.0,9,16
Y,C_ID_1cd2ae5b33,117,N,0,A,278,M_ID_498e5dc300,-7,-0.72587068,2017-05-11 13:52:39,1.0,9,37
Y,C_ID_1cd2ae5b33,117,N,0,A,387,M_ID_908f3e6d61,-7,-0.54014299,2017-05-03 15:42:30,1.0,9,36
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,0,-0.72436803,2017-12-28 21:39:24,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,-3,-0.73263261,2017-09-30 17:04:10,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_789337a5c8,-5,-0.73939454,2017-07-28 19:03:57,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_789337a5c8,-5,-0.73188128,2017-07-30 12:57:58,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_789337a5c8,-5,-0.72737333,2017-07-29 11:28:13,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_017662a93c,-3,-0.73263261,2017-09-30 02:23:51,2.0,10,19
N,C_ID_167ef1b84c,266,N,0,A,705,M_ID_03b6921b15,-2,-0.72887598,2017-10-02 21:10:06,2.0,10,33
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_789337a5c8,0,-0.73188128,2017-12-02 17:51:05,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,-1,-0.73188128,2017-11-30 11:58:37,2.0,10,19
N,C_ID_167ef1b84c,266,N,0,A,705,M_ID_c87fc39442,-4,-0.71685477,2017-08-26 03:49:26,2.0,10,33
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,0,-0.73188128,2017-12-01 21:48:00,2.0,10,19
N,C_ID_167ef1b84c,266,N,0,A,307,M_ID_789337a5c8,-5,-0.74683266,2017-07-28 22:15:51,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,-3,-0.71835742,2017-09-30 18:17:49,2.0,10,19
Y,C_ID_167ef1b84c,69,N,0,A,879,M_ID_00a6ca8a8a,-3,-0.73188128,2017-09-30 21:01:20,1.0,9,29
N,C_ID_167ef1b84c,266,N,0,A,705,M_ID_03b6921b15,-2,-0.72887598,2017-10-02 21:10:38,2.0,10,33
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,-3,-0.73789189,2017-09-30 16:38:48,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_93c17ffca9,-2,-0.72436803,2017-10-01 23:24:15,2.0,10,19
N,C_ID_167ef1b84c,266,N,1,B,307,M_ID_93c17ffca9,-2,-0.72436803,2017-10-01 23:23:12,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_50622bd1db,-5,-0.72887598,2017-07-28 20:54:35,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_017662a93c,-3,-0.73263261,2017-09-30 01:51:29,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,307,M_ID_93c17ffca9,-4,-0.73188128,2017-08-25 19:42:51,2.0,10,19
Y,C_ID_167ef1b84c,266,N,0,A,705,M_ID_c87fc39442,-4,-0.71685477,2017-08-26 03:02:17,2.0,10,33
Y,C_ID_167ef1b84c,266,N,0,A,705,M_ID_c87fc39442,-4,-0.71685477,2017-08-26 03:50:34,2.0,10,33
N,C_ID_167ef1b84c,266,N,0,A,705,M_ID_c87fc39442,-4,-0.71685477,2017-08-26 03:50:32,2.0,10,33
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,0,-0.7014526,2018-02-15 20:13:16,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-8,-0.70286509,2017-06-13 07:05:14,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-2,-0.70286509,2017-12-12 20:13:20,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-7,-0.70286509,2017-07-11 07:20:08,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-13,-0.70278996,2017-01-19 01:07:53,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-9,-0.70286509,2017-05-11 06:45:35,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-3,-0.70286509,2017-11-13 22:06:18,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-12,-0.70286509,2017-02-11 07:04:13,1.0,9,17
N,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-11,-0.70286509,2017-03-11 03:07:08,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-10,-0.70286509,2017-04-11 09:42:50,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-5,-0.70286509,2017-09-12 09:04:41,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-6,-0.70286509,2017-08-11 01:02:12,1.0,9,17
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-1,-0.70128731,2018-01-18 01:39:40,1.0,9,17
Y,C_ID_0451016326,107,N,1,B,278,M_ID_aee5482770,-13,-0.71013792,2017-01-12 12:36:22,4.0,4,37
Y,C_ID_0451016326,69,N,1,B,656,M_ID_b574941e3a,-4,-0.70286509,2017-10-11 03:16:39,1.0,9,17
Y,C_ID_57f3110318,69,N,1,B,755,M_ID_8fadd601d2,0,-0.72436803,2018-02-20 20:56:14,1.0,9,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-4,-0.72436803,2017-10-15 11:06:08,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-13,-0.72436803,2017-01-27 08:02:39,,-1,8
Y,C_ID_57f3110318,302,N,2,C,422,M_ID_4cd3fbfada,-8,-0.62672575,2017-06-12 14:49:00,3.0,7,27
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-9,-0.72436803,2017-05-06 10:46:28,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-7,-0.72436803,2017-07-17 08:31:04,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-11,-0.72436803,2017-03-08 14:33:39,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-5,-0.72436803,2017-09-17 20:30:55,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-1,-0.72436803,2018-01-15 11:32:28,,-1,8
Y,C_ID_57f3110318,302,N,1,B,705,M_ID_870d21a2bd,-3,-0.72366178,2017-11-23 17:29:51,3.0,7,33
Y,C_ID_57f3110318,302,N,1,B,705,M_ID_2909d19992,0,-0.71309814,2018-02-09 11:37:11,3.0,7,33
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-2,-0.72436803,2017-12-05 09:02:47,,-1,8
N,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-9,-0.72436803,2017-05-25 09:48:10,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-4,-0.72436803,2017-10-30 13:56:49,,-1,8
Y,C_ID_57f3110318,302,N,1,B,309,M_ID_331c18f9a5,-1,-0.71009284,2018-01-10 12:34:45,3.0,7,21
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-8,-0.72436803,2017-06-23 08:55:04,,-1,8
Y,C_ID_57f3110318,302,N,-1,,68,M_ID_6992aa03f1,-4,-0.56523727,2017-10-13 03:00:00,3.0,7,27
Y,C_ID_57f3110318,302,N,1,B,705,M_ID_2909d19992,-5,-0.68074606,2017-09-17 15:24:36,3.0,7,33
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-13,-0.72436803,2017-01-08 19:52:58,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,0,-0.72436803,2018-02-21 10:25:11,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,0,-0.72436803,2018-02-09 12:50:27,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-8,-0.72436803,2017-06-13 09:19:34,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-2,-0.72436803,2017-12-24 18:49:25,,-1,8
N,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-9,-0.72436803,2017-05-25 09:46:16,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-6,-0.72436803,2017-08-08 14:21:00,,-1,8
Y,C_ID_57f3110318,302,N,1,B,422,M_ID_7c93a05d01,-6,-0.72738836,2017-08-21 14:03:08,3.0,7,27
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-5,-0.72436803,2017-09-04 15:35:45,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-11,-0.72436803,2017-03-20 15:28:59,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-6,-0.72436803,2017-08-20 21:11:29,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-10,-0.72436803,2017-04-22 21:38:42,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-12,-0.72436803,2017-02-20 12:41:32,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-3,-0.72436803,2017-11-20 00:37:39,,-1,8
Y,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-9,-0.72436803,2017-05-25 17:40:39,,-1,8
Y,C_ID_57f3110318,302,N,1,B,705,M_ID_ae1c6a30a3,-12,-0.71604334,2017-02-20 11:39:11,3.0,7,33
N,C_ID_57f3110318,-1,Y,1,B,755,M_ID_86be58d7e0,-12,-0.72436803,2017-02-20 06:05:21,,-1,8
N,C_ID_63af839d46,283,N,0,A,367,M_ID_7868ac9820,-3,-0.73790691,2017-11-01 00:18:05,1.0,9,16
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-4,-0.74164852,2017-10-30 16:17:38,1.0,9,33
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-5,-0.72436803,2017-09-16 20:45:47,1.0,9,33
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-4,-0.73789189,2017-10-02 17:35:13,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,544,M_ID_a5b33b19e7,-2,-0.74465382,2017-12-19 14:35:24,1.0,9,29
Y,C_ID_63af839d46,69,N,0,A,80,M_ID_954bb285e8,0,-0.73488659,2018-02-22 10:38:34,1.0,9,37
Y,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.73112996,2017-12-18 16:07:02,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,419,,0,-0.73210668,2018-02-22 07:14:44,1.0,9,1
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-5,-0.73188128,2017-09-20 12:03:47,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,278,M_ID_0ece6e7875,-5,-0.73037863,2017-09-25 19:23:31,1.0,9,37
Y,C_ID_63af839d46,283,N,0,A,703,M_ID_eb294a2186,-2,-0.74540514,2017-12-06 11:28:24,1.0,9,29
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-5,-0.73188128,2017-09-20 12:04:16,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,506,M_ID_b85976b03f,-5,-0.72768889,2017-09-25 19:57:31,1.0,9,30
N,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-5,-0.71986007,2017-09-21 14:54:20,1.0,9,29
Y,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.73638924,2017-12-18 16:05:16,1.0,9,29
N,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-3,-0.73488659,2017-11-21 22:48:36,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,650,M_ID_2bb32c2ea6,-5,-0.73488659,2017-09-25 19:29:18,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,80,M_ID_0ece6e7875,0,-0.72136273,2018-02-22 06:25:16,1.0,9,37
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-5,-0.73188128,2017-09-28 15:50:10,1.0,9,33
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-4,-0.73188128,2017-10-19 18:59:11,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,560,M_ID_e5e444c54a,-2,-0.72196379,2017-12-18 18:23:40,1.0,9,34
Y,C_ID_63af839d46,283,N,0,A,560,M_ID_e5e444c54a,-2,-0.73789189,2017-12-18 18:24:19,1.0,9,34
N,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-3,-0.74089719,2017-11-21 22:45:43,1.0,9,29
N,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-3,-0.73188128,2017-11-21 22:34:20,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,703,M_ID_eb294a2186,-1,-0.74540514,2018-01-02 13:11:33,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,80,M_ID_a51dd8c92a,-1,-0.73188128,2018-01-25 10:23:42,1.0,9,37
N,C_ID_63af839d46,283,N,0,A,80,M_ID_98b342c0e3,-1,-0.73338393,2018-01-24 00:05:41,1.0,9,37
Y,C_ID_63af839d46,283,N,0,A,705,M_ID_dad7a5a752,-3,-0.74092724,2017-11-28 23:16:37,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,108,M_ID_18c3e3d3d5,-2,-0.73338393,2017-12-19 14:59:53,1.0,9,34
Y,C_ID_63af839d46,283,N,0,A,763,M_ID_4ec166f00a,-1,-0.73826755,2018-01-25 10:37:38,1.0,9,36
N,C_ID_63af839d46,283,N,0,A,703,M_ID_eb294a2186,-2,-0.74390249,2017-12-06 11:26:52,1.0,9,29
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-5,-0.72436803,2017-09-16 20:44:51,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,683,M_ID_cea8588277,-2,-0.72591576,2017-12-19 14:56:08,1.0,9,34
N,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.73188128,2017-12-27 20:33:07,1.0,9,29
N,C_ID_63af839d46,283,N,0,A,414,M_ID_eb294a2186,-1,-0.74390249,2018-01-08 17:30:44,1.0,9,29
N,C_ID_63af839d46,283,N,0,A,705,M_ID_39c353e9ae,-1,-0.73264764,2018-01-06 16:54:16,1.0,9,33
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-5,-0.73188128,2017-09-20 11:59:28,1.0,9,33
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,0,-0.7305289,2018-02-23 15:31:07,1.0,9,33
Y,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.73939454,2017-12-19 15:45:43,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,0,-0.72316591,2018-02-22 12:08:44,1.0,9,33
Y,C_ID_63af839d46,69,N,0,A,80,M_ID_954bb285e8,-1,-0.73488659,2018-01-25 10:45:42,1.0,9,37
N,C_ID_63af839d46,283,N,0,A,367,M_ID_7868ac9820,-3,-0.73790691,2017-11-01 00:18:30,1.0,9,16
Y,C_ID_63af839d46,283,N,0,A,544,M_ID_a5b33b19e7,-2,-0.74465382,2017-12-19 14:35:53,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,367,M_ID_3339c5faa9,-1,-0.73215176,2018-01-25 11:34:07,1.0,9,16
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-4,-0.72887598,2017-10-21 00:00:00,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,68,M_ID_1e0e517192,-5,-0.70935654,2017-09-25 14:42:46,1.0,9,27
Y,C_ID_63af839d46,283,N,0,A,414,M_ID_eb294a2186,-1,-0.74540514,2018-01-08 17:31:16,1.0,9,29
Y,C_ID_63af839d46,283,N,0,A,367,M_ID_c9036ad7c1,-2,-0.688079,2017-12-19 12:52:35,1.0,9,16
N,C_ID_63af839d46,283,N,0,A,108,M_ID_a5d255b8f7,-4,-0.69792137,2017-10-25 16:36:11,1.0,9,34
N,C_ID_63af839d46,283,N,0,A,705,M_ID_1a69afa9e5,-4,-0.72887598,2017-10-19 16:34:03,1.0,9,33
Y,C_ID_63af839d46,283,N,0,A,544,M_ID_a5b33b19e7,-2,-0.71436037,2017-12-19 14:34:23,1.0,9,29
N,C_ID_63af839d46,69,N,0,A,879,M_ID_00a6ca8a8a,-5,-0.71986007,2017-09-21 14:53:28,1.0,9,29
N,C_ID_63af839d46,283,N,0,A,80,M_ID_98b342c0e3,-5,-0.73939454,2017-09-17 18:58:09,1.0,9,37
Y,C_ID_63af839d46,283,N,0,A,884,M_ID_ba1b14ebdd,-5,-0.6266957,2017-09-25 16:50:36,1.0,9,27
Y,C_ID_63af839d46,283,N,0,A,80,M_ID_98b342c0e3,-2,-0.74390249,2017-12-30 20:15:58,1.0,9,37
Y,C_ID_2c24cd6cb5,-1,Y,12,C,511,M_ID_9139332ccc,-3,-0.56669484,2017-03-02 19:34:05,,-1,7
Y,C_ID_2c24cd6cb5,233,N,10,C,793,M_ID_de0f52a017,-4,3.37261041,2017-02-06 12:41:30,1.0,9,38
Y,C_ID_2c24cd6cb5,-1,Y,1,B,360,M_ID_edd92b6720,-1,-0.3742503,2017-05-05 06:21:37,,-1,34
Y,C_ID_2c24cd6cb5,-1,Y,6,C,360,M_ID_edd92b6720,-1,1.46168891,2017-05-17 11:51:31,,-1,34
Y,C_ID_2c24cd6cb5,-1,Y,1,B,360,M_ID_edd92b6720,-3,-0.3742503,2017-03-05 08:02:36,,-1,34
Y,C_ID_2c24cd6cb5,-1,Y,10,C,511,M_ID_9139332ccc,-3,-0.55171341,2017-03-02 19:35:33,,-1,7
Y,C_ID_2c24cd6cb5,233,N,10,C,387,M_ID_80bbf8e0da,-5,2.804458,2017-01-03 22:11:35,1.0,9,36
Y,C_ID_2c24cd6cb5,233,N,6,C,779,M_ID_4ef675786a,-5,-0.09481729,2017-01-20 21:05:44,1.0,9,27
Y,C_ID_2c24cd6cb5,-1,Y,1,B,879,M_ID_9139332ccc,0,-0.56658965,2017-06-06 19:21:26,,-1,29
Y,C_ID_2c24cd6cb5,-1,Y,1,B,511,M_ID_9139332ccc,-3,-0.64639546,2017-03-01 13:04:53,,-1,7
Y,C_ID_2c24cd6cb5,-1,Y,1,B,511,M_ID_9139332ccc,-3,-0.62834862,2017-03-01 12:59:25,,-1,7
Y,C_ID_2c24cd6cb5,-1,Y,1,B,879,M_ID_9139332ccc,-1,-0.4974677,2017-05-26 15:49:19,,-1,29
Y,C_ID_2c24cd6cb5,-1,Y,1,B,360,M_ID_edd92b6720,-2,-0.3742503,2017-04-05 06:16:24,,-1,34
Y,C_ID_2c24cd6cb5,-1,Y,1,B,360,M_ID_edd92b6720,-4,-0.3742503,2017-02-05 06:38:39,,-1,34
Y,C_ID_2c24cd6cb5,-1,Y,1,B,360,M_ID_edd92b6720,-5,-0.3742503,2017-01-05 05:57:45,,-1,34
Y,C_ID_2c24cd6cb5,233,N,10,C,793,M_ID_de0f52a017,-4,0.47474761,2017-02-05 17:53:54,1.0,9,38
N,C_ID_2c24cd6cb5,-1,Y,5,C,879,M_ID_9139332ccc,0,-0.53796415,2017-06-06 19:09:40,,-1,29
Y,C_ID_2c24cd6cb5,233,N,6,C,683,M_ID_9161fa2d36,-3,-0.10227044,2017-03-10 17:07:28,1.0,9,34
Y,C_ID_d57e4ddab0,-1,Y,1,B,879,M_ID_9139332ccc,-5,-0.70648648,2017-09-17 16:22:52,,-1,29
N,C_ID_d57e4ddab0,33,N,1,B,705,M_ID_6917105285,-9,-0.60837838,2017-05-13 21:56:20,1.0,15,33
Y,C_ID_d57e4ddab0,33,N,1,B,705,M_ID_686ace0a92,-11,-0.73533738,2017-03-07 00:25:49,1.0,15,33
Y,C_ID_d57e4ddab0,33,N,1,B,278,M_ID_22e8cf9f41,-12,-0.44637756,2017-02-22 02:16:32,1.0,15,37
Y,C_ID_d57e4ddab0,-1,Y,1,B,879,M_ID_9139332ccc,-10,-0.70648648,2017-04-14 13:23:02,,-1,29
Y,C_ID_d57e4ddab0,-1,Y,1,B,879,M_ID_9139332ccc,-1,-0.70648648,2018-01-14 14:22:54,,-1,29
Y,C_ID_d57e4ddab0,33,N,1,B,278,M_ID_22e8cf9f41,-10,-0.71685477,2017-04-26 01:44:05,1.0,15,37
Y,C_ID_d57e4ddab0,248,N,1,B,278,M_ID_5a3200adee,-10,-0.63048238,2017-04-23 19:34:00,1.0,15,37
Y,C_ID_d57e4ddab0,33,N,1,B,278,M_ID_ce0ce5e74f,-12,-0.73503685,2017-02-23 03:42:23,1.0,15,37
Y,C_ID_d57e4ddab0,33,N,1,B,80,M_ID_4217d3e615,-10,-0.72587068,2017-04-24 16:45:01,1.0,15,37
Y,C_ID_d57e4ddab0,248,N,1,B,278,M_ID_4f13d4b664,-10,-0.53503398,2017-04-26 00:26:42,1.0,15,37
